호선,역명,요일,비율
2,홍대입구,월,0.918021779180912
2,홍대입구,일,0.8805545738448338
2,홍대입구,토,1.1867976564831548
2,홍대입구,화,0.9563992613530076
3,가락시장,금,1.1906284591408849
3,가락시장,목,1.1486304438866208
3,가락시장,수,1.1537011951138991
3,가락시장,월,1.117491072402265
3,가락시장,일,0.4649504426174438
3,가락시장,토,0.7785543529954022
3,가락시장,화,1.146044033843484
3,경복궁(정부서울청사),금,1.1232709685994666
3,경복궁(정부서울청사),목,1.0933525599609952
3,경복궁(정부서울청사),수,1.1160418211758123
3,경복궁(정부서울청사),월,1.0112563668092769
3,경복궁(정부서울청사),일,0.6868989491018777
3,경복궁(정부서울청사),토,0.951379625655826
3,경복궁(정부서울청사),화,1.0177997086967443
3,경찰병원,금,1.1910526494828912
3,경찰병원,목,1.1781688876623388
3,경찰병원,수,1.2059310399235437
3,경찰병원,월,1.1796765158741134
3,경찰병원,일,0.4181483233431857
3,경찰병원,토,0.6384686781473161
3,경찰병원,화,1.18855390556661
3,고속터미널,금,1.1285866024150335
3,고속터미널,목,0.9514348602369516
3,고속터미널,수,0.927918623030659
3,고속터미널,월,0.9013082865963036
3,고속터미널,일,0.9676410392733577
3,고속터미널,토,1.2005164459035358
3,고속터미널,화,0.9225941425441596
3,교대(법원.검찰청),금,1.2362400548344958
3,교대(법원.검찰청),목,1.2291230627271752
3,교대(법원.검찰청),수,1.2308775939435748
3,교대(법원.검찰청),월,1.164796542703764
3,교대(법원.검찰청),일,0.3397105060303574
3,교대(법원.검찰청),토,0.5865312347916642
3,교대(법원.검찰청),화,1.2127210049689685
3,구파발,금,1.134706480816056
3,구파발,목,1.1161454731916398
3,구파발,수,1.1251985999596663
3,구파발,월,1.0937445742840062
3,구파발,일,0.5879265847897048
3,구파발,토,0.8206721312300511
3,구파발,화,1.1216061557288748
3,금호,금,1.1528577915879985
3,금호,목,1.123243491086782
3,금호,수,1.133143314209992
3,금호,월,1.0837829901215472
3,금호,일,0.5727619962749768
3,금호,토,0.8157316355904914
3,금호,화,1.118478781128212
3,남부터미널(예술의전당),금,1.214323004733007
3,남부터미널(예술의전당),목,1.1223869710810264
3,남부터미널(예술의전당),수,1.1154101673182737
3,남부터미널(예술의전당),월,1.076097449679794
3,남부터미널(예술의전당),일,0.5435761158702204
3,남부터미널(예술의전당),토,0.8171314835215154
3,남부터미널(예술의전당),화,1.111074807796164
3,녹번,금,1.1538979316508866
3,녹번,목,1.151594026396818
3,녹번,수,1.1562174061233983
3,녹번,월,1.1180933706348846
3,녹번,일,0.5118245544532203
3,녹번,토,0.7582465101348683
3,녹번,화,1.1501262006059236
3,대청,금,1.1871910535554917
3,대청,목,1.1696334140477975
3,대청,수,1.190892317829972
3,대청,월,1.155408478074751
3,대청,일,0.4510642549758455
3,대청,토,0.6741432291636574
3,대청,화,1.1716672523524845
3,대치,금,1.136897451270178
3,대치,목,1.09718280828012
3,대치,수,1.0806278285004254
3,대치,월,1.0734649363545945
3,대치,일,0.5796666884817404
3,대치,토,0.9333015238640804
3,대치,화,1.0988587632488611
3,도곡,금,1.1853320520867794
3,도곡,목,1.1660545078775837
3,도곡,수,1.1768119546969638
3,도곡,월,1.1650320249376391
3,도곡,일,0.4109086099817528
3,도곡,토,0.7313163752737382
3,도곡,화,1.1645444751455436
3,독립문,금,1.1283930323374214
3,독립문,목,1.0874421085076749
3,독립문,수,1.0967163462945697
3,독립문,월,1.0239853621578188
3,독립문,일,0.6515714896355446
3,독립문,토,0.9224798927896006
3,독립문,화,1.0894117682773696
3,동대입구,금,1.0686741395792612
3,동대입구,목,1.119570616455858
3,동대입구,수,1.0972621106893874
3,동대입구,월,1.039767347098989
3,동대입구,일,0.6621591093607386
3,동대입구,토,0.9159916123508012
3,동대입구,화,1.096575064464964
3,매봉,금,1.2086198068560272
3,매봉,목,1.210109282118346
3,매봉,수,1.2256172895656792
3,매봉,월,1.178477066369574
3,매봉,일,0.3762842964117627
3,매봉,토,0.5868045068905059
3,매봉,화,1.214087751788105
3,무악재,금,1.1448816096657497
3,무악재,목,1.1471779031369105
3,무악재,수,1.1450868679994308
3,무악재,월,1.1064950858685303
3,무악재,일,0.5260601985193583
3,무악재,토,0.7881906904787555
3,무악재,화,1.142107644331264
3,불광,금,1.1184990138439603
3,불광,목,1.1042337242923157
3,불광,수,1.1108188350582104
3,불광,월,1.0706025890689703
3,불광,일,0.6251996039766329
3,불광,토,0.8667915623121557
3,불광,화,1.1038546714477544
3,수서,금,1.1812161237762036
3,수서,목,1.0914276816856647
3,수서,수,1.0890911073908995
3,수서,월,1.0649890186248514
3,수서,일,0.6364833999641574
3,수서,토,0.8633685392997538
3,수서,화,1.073424129258469
3,신사,금,1.1916964800511018
3,신사,목,1.1118883316928936
3,신사,수,1.1017152891952808
3,신사,월,1.0783865673802715
3,신사,일,0.4881446318196736
3,신사,토,0.916454038176332
3,신사,화,1.111714661684447
3,안국,금,1.145536984763113
3,안국,목,1.0966895620782768
3,안국,수,1.1271338529173915
3,안국,월,1.0189410036162854
3,안국,일,0.6265508113102656
3,안국,토,0.912944740633376
3,안국,화,1.0722030446812916
3,압구정,금,1.1951320755368766
3,압구정,목,1.1192562475738417
3,압구정,수,1.1266499317916538
3,압구정,월,1.079293055434333
3,압구정,일,0.4720235658049362
3,압구정,토,0.8710857055892596
3,압구정,화,1.1365594182690988
3,약수,금,1.1626046381490782
3,약수,목,1.1302499509867452
3,약수,수,1.1427278386919495
3,약수,월,1.0946582947914647
3,약수,일,0.5559342778900408
3,약수,토,0.7897665755248082
3,약수,화,1.1240584239659133
3,양재(서초구청),금,1.2331699322285088
3,양재(서초구청),목,1.1985012305481135
3,양재(서초구청),수,1.202429523032437
3,양재(서초구청),월,1.1496810669674264
3,양재(서초구청),일,0.3903408904810173
3,양재(서초구청),토,0.6366338010219104
3,양재(서초구청),화,1.189243555720587
3,연신내,금,1.1320745224398283
3,연신내,목,1.097087830113782
3,연신내,수,1.1052101556663658
3,연신내,월,1.0714178564481578
3,연신내,일,0.6190247439304183
3,연신내,토,0.8787233561278541
3,연신내,화,1.096461535273593
3,오금,금,1.1737776498047958
3,오금,목,1.1672595288207517
3,오금,수,1.175119260213604
3,오금,월,1.1509520266689592
3,오금,일,0.468317706371113
3,오금,토,0.6902027853125983
3,오금,화,1.1743710428081775
3,옥수,금,1.1518134462973035
3,옥수,목,1.1149933969011776
3,옥수,수,1.1148467142156546
3,옥수,월,1.0683730327100256
3,옥수,일,0.5875782655790748
3,옥수,토,0.8572414659387579
3,옥수,화,1.105153678358006
3,을지로3가,금,1.2267070332513117
3,을지로3가,목,1.1974040683130565
3,을지로3가,수,1.2179698264678236
3,을지로3가,월,1.164535153390949
3,을지로3가,일,0.3898014607781485
3,을지로3가,토,0.6168887437373479
3,을지로3가,화,1.1866937140613634
3,일원,금,1.198573801852109
3,일원,목,1.2126664613985465
3,일원,수,1.2217618436573756
3,일원,월,1.1865638978754374
3,일원,일,0.3795492558323082
3,일원,토,0.5804139773288015
3,일원,화,1.2204707620554216
3,잠원,금,1.176852846741096
3,잠원,목,1.1339623709155429
3,잠원,수,1.1500074157803777
3,잠원,월,1.104156255637471
3,잠원,일,0.4919421267092566
3,잠원,토,0.8059539769489635
3,잠원,화,1.1371250072672927
3,종로3가,금,1.205689706143271
3,종로3가,목,1.1704791767373448
3,종로3가,수,1.171516235259071
3,종로3가,월,1.1189077147362414
3,종로3가,일,0.4666718774850007
3,종로3가,토,0.7167333903445932
3,종로3가,화,1.150001899294478
3,지축,금,1.1504015094377136
3,지축,목,1.1365216506956484
3,지축,수,1.1534559280660617
3,지축,월,1.107474806138554
3,지축,일,0.529645623037415
3,지축,토,0.7790035485806255
3,지축,화,1.1434969340439816
3,충무로,금,1.2
3,충무로,목,1.23
3,충무로,수,1.22
3,충무로,월,1.17
3,충무로,일,0.37
3,충무로,토,0.6
3,충무로,화,1.21
3,학여울,금,1.2615445670823808
3,학여울,목,1.1685466060667526
3,학여울,수,0.9409151173052848
3,학여울,월,0.8563374689015976
3,학여울,일,0.7336229265079562
3,학여울,토,1.142834246082559
3,학여울,화,0.8961990680534688
3,홍제,금,1.1332137073980384
3,홍제,목,1.1199673553014975
3,홍제,수,1.1269128353437203
3,홍제,월,1.0922409890711016
3,홍제,일,0.5711978195718532
3,홍제,토,0.8354441226500819
3,홍제,화,1.1210231706637066
4,길음,금,1.1423090925848849
4,길음,목,1.1441041240580605
4,길음,수,1.150084343765847
4,길음,월,1.087410855410545
4,길음,일,0.5474356532823785
4,길음,토,0.7909925990684661
4,길음,화,1.137663331829819
4,남태령,금,1.1588112125260457
4,남태령,목,1.0732275791461805
4,남태령,수,1.0742313306692042
4,남태령,월,1.009379031658229
4,남태령,일,0.6277169389613778
4,남태령,토,0.9864474122606366
4,남태령,화,1.0701864947783262
4,노원,금,1.1338733245605124
4,노원,목,1.0785696844110486
4,노원,수,1.0867981131999844
4,노원,월,1.038096437250224
4,노원,일,0.6662792659251633
4,노원,토,0.919877444819313
4,노원,화,1.0765057298337553
4,당고개,금,1.120110308453292
4,당고개,목,1.097413033477341
4,당고개,수,1.0871832939891757
4,당고개,월,1.0757545329669964
4,당고개,일,0.6666717251225395
4,당고개,토,0.8661022813217225
4,당고개,화,1.0867648246689334
4,동대문,금,1.174142858078428
4,동대문,목,1.1489896631245384
4,동대문,수,1.1412095779736555
4,동대문,월,1.1305273141210876
4,동대문,일,0.4586293716246507
4,동대문,토,0.7979049869933571
4,동대문,화,1.1485962280842834
4,동대문역사문화공원(DDP),금,1.1293636004673662
4,동대문역사문화공원(DDP),목,1.0972457515816687
4,동대문역사문화공원(DDP),수,1.0997991517577106
4,동대문역사문화공원(DDP),월,1.0416905097072189
4,동대문역사문화공원(DDP),일,0.6789865370479415
4,동대문역사문화공원(DDP),토,0.8835519245980495
4,동대문역사문화공원(DDP),화,1.0693625248400442
4,동작(현충원),금,1.1276209116968978
4,동작(현충원),목,1.0679276636951889
4,동작(현충원),수,1.0775241452035895
4,동작(현충원),월,1.0405451902846583
4,동작(현충원),일,0.6955469705578753
4,동작(현충원),토,0.9112552319133556
4,동작(현충원),화,1.079579886648434
4,명동,금,1.1200143317030609
4,명동,목,1.0685932471397146
4,명동,수,1.095136361893806
4,명동,월,1.0358887946984203
4,명동,일,0.6888502798837279
4,명동,토,0.9221570009051276
4,명동,화,1.0693599837761432
4,미아(서울사이버대학),금,1.139571660293093
4,미아(서울사이버대학),목,1.120114124766322
4,미아(서울사이버대학),수,1.1327246611570452
4,미아(서울사이버대학),월,1.0962856318318963
4,미아(서울사이버대학),일,0.5817093405638794
4,미아(서울사이버대학),토,0.8091585360205215
4,미아(서울사이버대학),화,1.1204360453672424
4,미아사거리,금,1.1314920947767262
4,미아사거리,목,1.095275114301164
4,미아사거리,수,1.1015519099744735
4,미아사거리,월,1.058865375659211
4,미아사거리,일,0.6294963407077317
4,미아사거리,토,0.8900855096715196
4,미아사거리,화,1.0932336549091746
4,사당,금,1.1606025288446526
4,사당,목,1.090266415098646
4,사당,수,1.0872476627192222
4,사당,월,1.022724576097446
4,사당,일,0.6313351415283881
4,사당,토,0.9343736740572594
4,사당,화,1.0734500016543855
4,삼각지,금,1.1787101330125227
4,삼각지,목,1.1264930324762652
4,삼각지,수,1.1124220157025209
4,삼각지,월,1.0223711956309494
4,삼각지,일,0.5804496424154166
4,삼각지,토,0.8869035957528499
4,삼각지,화,1.0926503850094749
4,상계,금,1.1302984193255623
4,상계,목,1.1195537384834189
4,상계,수,1.1306279164306712
4,상계,월,1.09171307302488
4,상계,일,0.5855339800820695
4,상계,토,0.8192616338922878
4,상계,화,1.1230112387611115
4,서울역,금,1.1930477968441355
4,서울역,목,1.1860097958974325
4,서울역,수,1.201115694634984
4,서울역,월,1.144122750951039
4,서울역,일,0.4481573806101279
4,서울역,토,0.6514272227605984
4,서울역,화,1.1761193583016831
4,성신여대입구(돈암),금,1.138975216156445
4,성신여대입구(돈암),목,1.0904241718163454
4,성신여대입구(돈암),수,1.108453755611015
4,성신여대입구(돈암),월,1.0449789678685093
4,성신여대입구(돈암),일,0.6437620569993948
4,성신여대입구(돈암),토,0.8883013580315525
4,성신여대입구(돈암),화,1.085104473516738
4,수유(강북구청),금,1.1371690050482135
4,수유(강북구청),목,1.098866159633258
