Year,Month,Day,ADMDONG_NM,ATDRC_NM,PSGR_CNT,Early_Morning,Rush_Hour_M,Day_Time,Rush_Hour_N,Late_Night
2023,8,16,성산2동,마포구,32063.0,1625.0,10140.0,11051.0,7181.0,2066.0
2023,8,18,신수동,마포구,2751.0,104.0,846.0,1048.0,607.0,146.0
2023,8,17,신수동,마포구,2608.0,117.0,825.0,1041.0,496.0,129.0
2023,8,16,신수동,마포구,2539.0,109.0,789.0,1015.0,518.0,108.0
2023,8,18,용강동,마포구,22534.0,719.0,4904.0,6766.0,7659.0,2486.0
2023,8,17,용강동,마포구,22164.0,740.0,5225.0,6384.0,7403.0,2412.0
2023,8,16,용강동,마포구,22119.0,750.0,5173.0,6507.0,7570.0,2119.0
2023,8,18,충현동,서대문구,54031.0,1475.0,8583.0,17182.0,22444.0,4347.0
2023,8,17,충현동,서대문구,53528.0,1529.0,8890.0,15981.0,22604.0,4524.0
2023,8,16,충현동,서대문구,52234.0,1498.0,8657.0,15563.0,22372.0,4144.0
2023,8,18,남가좌1동,서대문구,14227.0,1124.0,4576.0,4757.0,2808.0,962.0
2023,8,17,남가좌1동,서대문구,14023.0,1189.0,4668.0,4770.0,2582.0,814.0
2023,8,16,남가좌1동,서대문구,13892.0,1199.0,4592.0,4772.0,2539.0,790.0
2023,8,18,천연동,서대문구,19665.0,1426.0,5456.0,7791.0,4020.0,972.0
2023,8,17,천연동,서대문구,18885.0,1423.0,5440.0,7448.0,3700.0,874.0
2023,8,16,천연동,서대문구,18762.0,1434.0,5232.0,7480.0,3686.0,930.0
2023,8,18,수색동,은평구,9432.0,806.0,3240.0,2872.0,1993.0,521.0
2023,8,17,수색동,은평구,9496.0,848.0,3315.0,2821.0,2020.0,492.0
2023,8,16,수색동,은평구,9455.0,797.0,3305.0,2875.0,1983.0,495.0
2023,8,18,응암3동,은평구,12622.0,660.0,2682.0,4839.0,3293.0,1148.0
2023,8,17,응암3동,은평구,12324.0,647.0,2705.0,4738.0,3255.0,979.0
2023,8,16,응암3동,은평구,12355.0,681.0,2630.0,4874.0,3096.0,1074.0
2023,8,18,갈현2동,은평구,19539.0,1251.0,5491.0,6601.0,4252.0,1944.0
2023,8,17,갈현2동,은평구,18980.0,1213.0,5741.0,6500.0,3853.0,1673.0
2023,8,18,녹번동,은평구,35146.0,2625.0,12955.0,10753.0,6745.0,2068.0
2023,8,17,녹번동,은평구,34697.0,2656.0,13279.0,10463.0,6334.0,1965.0
2023,8,18,월계2동,노원구,13171.0,1132.0,4167.0,5255.0,2030.0,587.0
2023,8,17,월계2동,노원구,12905.0,1148.0,4207.0,5007.0,1994.0,549.0
2023,8,18,홍은2동,서대문구,23145.0,1588.0,6488.0,9192.0,4377.0,1500.0
2023,8,17,홍은2동,서대문구,21978.0,1585.0,6442.0,8521.0,4033.0,1397.0
2023,8,18,"상계3,4동",노원구,12686.0,1296.0,4863.0,4070.0,2019.0,438.0
2023,8,17,"상계3,4동",노원구,12268.0,1291.0,4884.0,3939.0,1742.0,412.0
2023,8,18,중계본동,노원구,9432.0,682.0,2250.0,3118.0,1958.0,1424.0
2023,8,17,중계본동,노원구,9101.0,720.0,2262.0,2964.0,1792.0,1363.0
2023,8,18,공릉2동,노원구,25306.0,1920.0,8781.0,8631.0,4558.0,1416.0
2023,8,17,공릉2동,노원구,24304.0,1941.0,8980.0,7867.0,4249.0,1267.0
2023,8,18,창5동,도봉구,34854.0,2577.0,9718.0,11859.0,7582.0,3118.0
2023,8,17,창5동,도봉구,33593.0,2653.0,9992.0,11577.0,6983.0,2388.0
2023,8,18,창1동,도봉구,48424.0,3739.0,16159.0,14444.0,10161.0,3921.0
2023,8,17,창1동,도봉구,47310.0,3779.0,16504.0,13807.0,9610.0,3610.0
2023,8,18,쌍문4동,도봉구,6582.0,619.0,2059.0,2311.0,1174.0,419.0
2023,8,17,쌍문4동,도봉구,6765.0,622.0,2246.0,2460.0,1067.0,370.0
2023,8,18,인수동,강북구,10521.0,918.0,2812.0,3989.0,2143.0,659.0
2023,8,17,인수동,강북구,10038.0,949.0,2773.0,3912.0,1906.0,498.0
2023,8,18,송중동,강북구,35545.0,1098.0,4903.0,12505.0,11614.0,5425.0
2023,8,17,송중동,강북구,34060.0,1087.0,4955.0,11872.0,11276.0,4870.0
2023,8,18,수유2동,강북구,10794.0,891.0,3512.0,3646.0,2087.0,658.0
2023,8,17,수유2동,강북구,10462.0,885.0,3603.0,3544.0,1859.0,571.0
2023,8,18,번1동,강북구,59520.0,3817.0,15738.0,19240.0,14436.0,6289.0
2023,8,17,번1동,강북구,58030.0,3735.0,16056.0,18724.0,13971.0,5544.0
2023,8,18,성북동,성북구,15351.0,897.0,3624.0,5762.0,3559.0,1509.0
2023,8,17,성북동,성북구,14852.0,943.0,3518.0,5498.0,3392.0,1501.0
2023,8,18,월곡2동,성북구,26065.0,1735.0,8525.0,8148.0,5982.0,1675.0
2023,8,17,월곡2동,성북구,26332.0,1731.0,8792.0,7883.0,5594.0,2332.0
2023,8,18,정릉4동,성북구,19649.0,1342.0,5813.0,6949.0,4257.0,1288.0
2023,8,17,정릉4동,성북구,19207.0,1335.0,5944.0,6805.0,3896.0,1227.0
2023,8,18,돈암1동,성북구,14618.0,916.0,3077.0,4958.0,3761.0,1906.0
2023,8,17,돈암1동,성북구,14778.0,959.0,3088.0,5165.0,3778.0,1788.0
2023,8,18,"면목3,8동",중랑구,28680.0,2136.0,9369.0,9080.0,6087.0,2008.0
2023,8,17,"면목3,8동",중랑구,27969.0,2193.0,9456.0,8815.0,5750.0,1755.0
2023,8,18,망우3동,중랑구,5303.0,580.0,1672.0,1855.0,973.0,223.0
2023,8,17,망우3동,중랑구,5212.0,575.0,1713.0,1779.0,952.0,193.0
2023,8,18,상봉2동,중랑구,40880.0,2512.0,11559.0,12348.0,10096.0,4365.0
2023,8,17,상봉2동,중랑구,39783.0,2535.0,11811.0,12287.0,9460.0,3690.0
2023,8,18,면목2동,중랑구,7375.0,738.0,2446.0,2323.0,1424.0,444.0
2023,8,17,면목2동,중랑구,7060.0,736.0,2452.0,2166.0,1309.0,397.0
2023,8,18,장안2동,동대문구,17100.0,1200.0,4842.0,5831.0,3794.0,1433.0
2023,8,17,장안2동,동대문구,16527.0,1200.0,4959.0,5381.0,3620.0,1367.0
2023,8,18,전농2동,동대문구,10475.0,766.0,2957.0,3961.0,2093.0,698.0
2023,8,17,전농2동,동대문구,9796.0,728.0,2848.0,3732.0,1908.0,580.0
2023,8,18,회기동,동대문구,8369.0,213.0,1257.0,4241.0,1954.0,704.0
2023,8,17,회기동,동대문구,8154.0,219.0,1264.0,4079.0,1992.0,600.0
2023,8,18,자양3동,광진구,7375.0,287.0,1420.0,2518.0,2282.0,868.0
2023,8,17,자양3동,광진구,6924.0,302.0,1435.0,2425.0,1991.0,771.0
2023,8,18,구의3동,광진구,41365.0,1664.0,12095.0,13758.0,10293.0,3555.0
2023,8,17,구의3동,광진구,38475.0,1748.0,12472.0,13171.0,8314.0,2770.0
2023,8,18,중곡4동,광진구,3966.0,270.0,1026.0,1425.0,932.0,313.0
2023,8,17,중곡4동,광진구,3794.0,273.0,1053.0,1325.0,895.0,248.0
2023,8,18,화양동,광진구,65446.0,2356.0,12111.0,19342.0,19169.0,12468.0
2023,8,17,화양동,광진구,61203.0,2200.0,12485.0,18331.0,17604.0,10583.0
2023,8,18,보광동,용산구,6125.0,351.0,1598.0,2544.0,1273.0,359.0
2023,8,17,보광동,용산구,5922.0,359.0,1620.0,2526.0,1083.0,334.0
2023,8,18,이촌2동,용산구,3756.0,184.0,932.0,1058.0,834.0,748.0
2023,8,17,이촌2동,용산구,3321.0,174.0,953.0,983.0,821.0,390.0
2023,8,18,원효로2동,용산구,7098.0,376.0,1992.0,2221.0,2194.0,315.0
2023,8,17,원효로2동,용산구,6603.0,384.0,2056.0,2161.0,1673.0,329.0
2023,8,18,동화동,중구,9834.0,404.0,2271.0,3164.0,3196.0,799.0
2023,8,17,동화동,중구,9734.0,382.0,2330.0,3037.0,3089.0,896.0
2023,8,18,중림동,중구,5417.0,275.0,1137.0,1899.0,1537.0,569.0
2023,8,17,중림동,중구,5056.0,258.0,1153.0,1708.0,1430.0,507.0
2023,8,18,광희동,중구,52388.0,1804.0,4544.0,18893.0,19953.0,7194.0
2023,8,17,광희동,중구,51323.0,1877.0,4417.0,18139.0,19394.0,7496.0
2023,8,18,회현동,중구,155924.0,2663.0,16505.0,59233.0,60371.0,17152.0
2023,8,17,회현동,중구,147847.0,2681.0,16933.0,55322.0,58709.0,14202.0
2023,8,18,숭인1동,종로구,6752.0,193.0,878.0,2529.0,2071.0,1081.0
2023,8,17,숭인1동,종로구,6392.0,209.0,839.0,2339.0,1999.0,1006.0
2023,8,18,"종로5,6가동",종로구,75479.0,1733.0,5694.0,34561.0,26803.0,6688.0
2023,8,17,"종로5,6가동",종로구,73444.0,1734.0,5790.0,33213.0,26397.0,6310.0
2023,8,18,도곡1동,강남구,27503.0,793.0,4841.0,9191.0,10196.0,2482.0
2023,8,17,도곡1동,강남구,27579.0,805.0,5030.0,8965.0,10134.0,2645.0
2023,8,18,역삼1동,강남구,159031.0,3217.0,17211.0,48018.0,68123.0,22462.0
2023,8,17,역삼1동,강남구,158649.0,3155.0,17878.0,44610.0,69577.0,23429.0
2023,8,18,대치4동,강남구,87145.0,1257.0,7326.0,27922.0,38794.0,11846.0
2023,8,17,대치4동,강남구,87971.0,1316.0,7469.0,25488.0,40734.0,12964.0
2023,8,18,대치1동,강남구,16398.0,309.0,2275.0,5616.0,4533.0,3665.0
2023,8,17,대치1동,강남구,15897.0,294.0,2487.0,5072.0,4481.0,3563.0
2023,8,18,삼성1동,강남구,68091.0,1475.0,8101.0,22289.0,28946.0,7280.0
2023,8,17,삼성1동,강남구,69472.0,1465.0,8647.0,20245.0,31286.0,7829.0
2023,8,18,논현1동,강남구,79331.0,1635.0,8896.0,22943.0,32527.0,13330.0
2023,8,17,논현1동,강남구,77574.0,1673.0,9225.0,21286.0,32686.0,12704.0
2023,8,18,내곡동,서초구,10761.0,472.0,2563.0,3553.0,3702.0,471.0
2023,8,17,내곡동,서초구,10791.0,454.0,2643.0,3529.0,3667.0,498.0
2023,8,18,양재1동,서초구,85361.0,2498.0,15858.0,26150.0,32272.0,8583.0
2023,8,17,양재1동,서초구,82985.0,2497.0,16402.0,24064.0,31286.0,8736.0
2023,8,18,방배3동,서초구,28573.0,866.0,6539.0,10045.0,8697.0,2426.0
2023,8,17,방배3동,서초구,28682.0,862.0,6961.0,9698.0,8721.0,2440.0
2023,8,18,방배1동,서초구,25590.0,714.0,5503.0,8249.0,8934.0,2190.0
2023,8,17,방배1동,서초구,25390.0,659.0,5707.0,7757.0,8952.0,2315.0
2023,8,18,방배본동,서초구,8630.0,299.0,2303.0,2893.0,2423.0,712.0
2023,8,17,방배본동,서초구,8217.0,336.0,2197.0,2767.0,2240.0,677.0
2023,8,18,반포4동,서초구,107546.0,1655.0,11909.0,41661.0,37737.0,14584.0
2023,8,17,반포4동,서초구,95930.0,1562.0,12212.0,39613.0,31908.0,10635.0
2023,8,18,반포2동,서초구,11785.0,303.0,2069.0,4866.0,3220.0,1327.0
2023,8,17,반포2동,서초구,11515.0,284.0,2153.0,4920.0,2894.0,1264.0
2023,8,18,반포본동,서초구,3736.0,143.0,507.0,1918.0,919.0,249.0
2023,8,17,반포본동,서초구,3336.0,164.0,597.0,1419.0,875.0,281.0
2023,8,18,잠원동,서초구,16095.0,853.0,4225.0,5542.0,4083.0,1392.0
2023,8,17,잠원동,서초구,15658.0,780.0,4274.0,5331.0,3946.0,1327.0
2023,8,18,서초2동,서초구,124139.0,1907.0,12097.0,37062.0,49959.0,23114.0
2023,8,17,서초2동,서초구,121376.0,1879.0,12608.0,34588.0,49887.0,22414.0
2023,8,18,서초1동,서초구,64029.0,1075.0,7611.0,21739.0,25633.0,7971.0
2023,8,17,서초1동,서초구,63876.0,1074.0,7746.0,21165.0,25318.0,8573.0
2023,8,18,삼성동,관악구,11053.0,761.0,2613.0,4578.0,2309.0,792.0
2023,8,17,삼성동,관악구,10535.0,766.0,2574.0,4185.0,2285.0,725.0
2023,8,18,난곡동,관악구,12082.0,1431.0,4132.0,4178.0,1877.0,464.0
2023,8,17,난곡동,관악구,11596.0,1401.0,4224.0,3997.0,1597.0,377.0
2023,8,18,청룡동,관악구,91721.0,5539.0,31717.0,27409.0,18984.0,8072.0
2023,8,17,청룡동,관악구,89885.0,5668.0,32759.0,26627.0,17303.0,7528.0
2023,8,18,은천동,관악구,16095.0,945.0,3747.0,5476.0,4142.0,1785.0
2023,8,17,은천동,관악구,15701.0,1003.0,3785.0,5216.0,4097.0,1600.0
2023,8,18,조원동,관악구,28681.0,1261.0,5040.0,7371.0,9933.0,5076.0
2023,8,17,조원동,관악구,28976.0,1313.0,5128.0,7277.0,10284.0,4974.0
2023,8,18,서림동,관악구,15740.0,1144.0,5919.0,5081.0,2752.0,844.0
2023,8,17,서림동,관악구,15099.0,1175.0,5960.0,4831.0,2336.0,797.0
2023,8,18,서원동,관악구,83706.0,5383.0,29914.0,23505.0,16908.0,7996.0
2023,8,17,서원동,관악구,82016.0,5558.0,30643.0,22830.0,15948.0,7037.0
2023,8,18,남현동,관악구,79970.0,3889.0,21300.0,22492.0,19503.0,12786.0
2023,8,17,남현동,관악구,75590.0,3887.0,21879.0,21830.0,17766.0,10228.0
2023,8,16,남현동,관악구,73575.0,3982.0,21782.0,21565.0,17287.0,8959.0
2023,8,18,인헌동,관악구,38003.0,1951.0,14232.0,11164.0,7943.0,2713.0
2023,8,17,인헌동,관악구,36583.0,2062.0,14671.0,10657.0,6831.0,2362.0
2023,8,18,낙성대동,관악구,16973.0,803.0,3222.0,6375.0,4245.0,2328.0
2023,8,17,낙성대동,관악구,16322.0,858.0,3352.0,5781.0,4060.0,2271.0
2023,8,18,행운동,관악구,16977.0,591.0,2535.0,5979.0,5154.0,2718.0
2023,8,17,행운동,관악구,16752.0,596.0,2617.0,5585.0,5291.0,2663.0
2023,8,18,보라매동,관악구,12542.0,715.0,3864.0,4287.0,2843.0,833.0
2023,8,17,보라매동,관악구,12318.0,755.0,3909.0,4139.0,2706.0,809.0
2023,8,18,노량진1동,동작구,64513.0,3601.0,17075.0,18387.0,16645.0,8805.0
2023,8,17,노량진1동,동작구,62202.0,3698.0,17752.0,17488.0,15171.0,8093.0
2023,8,18,신대방2동,동작구,18101.0,785.0,4018.0,6782.0,5187.0,1329.0
2023,8,17,신대방2동,동작구,18064.0,790.0,4042.0,6781.0,5194.0,1257.0
2023,8,18,대방동,동작구,48393.0,2720.0,15737.0,16012.0,10559.0,3365.0
2023,8,17,대방동,동작구,47103.0,2785.0,16226.0,15245.0,9705.0,3142.0
2023,8,18,사당5동,동작구,4921.0,304.0,1765.0,1776.0,880.0,196.0
2023,8,17,사당5동,동작구,4553.0,294.0,1806.0,1580.0,713.0,160.0
2023,8,18,사당4동,동작구,13641.0,893.0,5576.0,4431.0,2105.0,636.0
2023,8,17,사당4동,동작구,13170.0,864.0,5666.0,4141.0,1938.0,561.0
2023,8,18,사당1동,동작구,9643.0,394.0,1889.0,2835.0,2644.0,1881.0
2023,8,17,사당1동,동작구,9290.0,418.0,1966.0,2654.0,2565.0,1687.0
2023,8,18,상도4동,동작구,7670.0,599.0,2749.0,2776.0,1246.0,300.0
2023,8,17,상도4동,동작구,7468.0,618.0,2936.0,2559.0,1065.0,290.0
2023,8,18,상도3동,동작구,9483.0,611.0,2737.0,3372.0,2031.0,732.0
2023,8,17,상도3동,동작구,8993.0,670.0,2763.0,3075.0,1800.0,685.0
2023,8,18,문래동,영등포구,38176.0,1270.0,7912.0,10319.0,14383.0,4292.0
2023,8,17,문래동,영등포구,37721.0,1345.0,8305.0,9728.0,14438.0,3905.0
2023,8,18,영등포동,영등포구,53724.0,1808.0,11051.0,16263.0,16661.0,7941.0
2023,8,17,영등포동,영등포구,49460.0,1809.0,11393.0,15580.0,14890.0,5788.0
2023,8,18,대림3동,영등포구,41172.0,3518.0,12581.0,13506.0,9136.0,2431.0
2023,8,17,대림3동,영등포구,40307.0,3550.0,12790.0,13272.0,8635.0,2060.0
2023,8,18,대림2동,영등포구,5016.0,275.0,862.0,1702.0,1554.0,623.0
2023,8,17,대림2동,영등포구,4800.0,295.0,821.0,1639.0,1501.0,544.0
2023,8,18,도곡2동,강남구,32752.0,887.0,5884.0,11032.0,11191.0,3758.0
2023,8,17,도곡2동,강남구,31504.0,948.0,6086.0,10490.0,10377.0,3603.0
2023,8,18,방배4동,서초구,11602.0,554.0,3064.0,4240.0,2743.0,1001.0
2023,8,17,방배4동,서초구,11134.0,521.0,3004.0,4081.0,2594.0,934.0
2023,8,18,서초3동,서초구,82909.0,1689.0,12276.0,28230.0,32208.0,8506.0
2023,8,17,서초3동,서초구,81269.0,1713.0,12750.0,26801.0,31426.0,8579.0
2023,8,18,신사동,관악구,32924.0,2719.0,14011.0,9063.0,5444.0,1687.0
2023,8,17,신사동,관악구,32206.0,2709.0,14359.0,8878.0,4743.0,1517.0
2023,8,18,중계1동,노원구,6992.0,469.0,1737.0,2233.0,1526.0,1027.0
2023,8,17,중계1동,노원구,6794.0,467.0,1796.0,2147.0,1351.0,1033.0
2023,8,18,신정4동,양천구,32394.0,2194.0,9567.0,9488.0,7684.0,3461.0
2023,8,17,신정4동,양천구,31572.0,2208.0,9852.0,8776.0,7385.0,3351.0
2023,8,18,삼성2동,강남구,40570.0,910.0,6214.0,12737.0,17142.0,3567.0
2023,8,17,삼성2동,강남구,40363.0,906.0,6480.0,11840.0,17154.0,3983.0
2023,8,18,문정1동,송파구,5250.0,255.0,1138.0,1857.0,1479.0,521.0
2023,8,17,문정1동,송파구,5223.0,271.0,1197.0,1801.0,1410.0,544.0
2023,8,18,"중계2,3동",노원구,25845.0,1941.0,8338.0,8976.0,4877.0,1713.0
2023,8,17,"중계2,3동",노원구,25642.0,1995.0,8551.0,8823.0,4583.0,1690.0
2023,8,18,월계1동,노원구,12589.0,524.0,2660.0,4244.0,3710.0,1451.0
2023,8,17,월계1동,노원구,12281.0,585.0,2678.0,4097.0,3554.0,1367.0
2023,8,18,등촌2동,강서구,8678.0,526.0,2264.0,3285.0,1966.0,637.0
2023,8,17,등촌2동,강서구,8591.0,542.0,2302.0,3305.0,1867.0,575.0
2023,8,18,신정1동,양천구,7136.0,372.0,1655.0,2705.0,1727.0,677.0
2023,8,17,신정1동,양천구,6994.0,381.0,1607.0,2686.0,1684.0,636.0
2023,8,18,신월7동,양천구,6706.0,762.0,2087.0,2293.0,1183.0,381.0
2023,8,17,신월7동,양천구,6336.0,757.0,2044.0,2109.0,1086.0,340.0
2023,8,18,신월4동,양천구,6722.0,539.0,2218.0,2267.0,1263.0,435.0
2023,8,17,신월4동,양천구,6409.0,569.0,2133.0,2088.0,1205.0,414.0
2023,8,18,신월3동,양천구,3891.0,370.0,787.0,1607.0,876.0,251.0
2023,8,17,신월3동,양천구,3537.0,368.0,781.0,1363.0,821.0,204.0
2023,8,18,목4동,양천구,10294.0,839.0,3191.0,3586.0,1939.0,739.0
2023,8,17,목4동,양천구,9779.0,826.0,3291.0,3378.0,1667.0,617.0
